,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-04-05 08:18:49,2022-04-04,GNCA,Flechtner Jessica Baker,Chief Scientific Officer,S - Sale,$1.25,-1212,96193,-1%,"-$1,515",,,,,GNCA
1,,2022-04-05 08:17:54,2022-04-04,GNCA,Duvall Diantha,CFO,S - Sale,$1.25,-963,91775,-1%,"-$1,204",,,,,GNCA
2,,2022-04-05 08:17:04,2022-04-04,GNCA,Davis Thomas Andrew,CHIEF MEDICAL OFFICER,S - Sale,$1.25,-1091,68330,-2%,"-$1,364",,,,,GNCA
3,,2022-04-05 08:15:25,2022-04-04,GNCA,Clark William D,"Pres, CEO",S - Sale,$1.25,-3924,369487,-1%,"-$4,905",,,,,GNCA
4,,2022-04-05 08:13:34,2022-04-04,GNCA,Aakalu Girish N,CHIEF BUSINESS OFFICER,S - Sale,$1.25,-963,74459,-1%,"-$1,204",,,,,GNCA
5,D,2022-03-17 16:12:39,2022-03-16,GNCA,Flechtner Jessica Baker,Chief Scientific Officer,S - Sale+OE,$1.10,-3349,97405,-3%,"-$3,684",,,,,GNCA
6,D,2022-03-17 16:11:12,2022-03-16,GNCA,Duvall Diantha,CFO,S - Sale+OE,$1.10,-2873,92738,-3%,"-$3,160",,,,,GNCA
7,D,2022-03-17 16:09:09,2022-03-16,GNCA,Davis Thomas Andrew,CHIEF MEDICAL OFFICER,S - Sale+OE,$1.10,-2717,69421,-4%,"-$2,989",,,,,GNCA
8,D,2022-03-17 16:06:59,2022-03-16,GNCA,Clark William D,"Pres, CEO",S - Sale+OE,$1.10,-11435,373411,-3%,"-$12,579",,,,,GNCA
9,D,2022-03-17 16:04:21,2022-03-16,GNCA,Aakalu Girish N,CHIEF BUSINESS OFFICER,S - Sale+OE,$1.10,-2397,75422,-3%,"-$2,637",,,,,GNCA
10,,2020-11-10 14:45:36,2020-11-10,GNCA,Clark William D,"Pres, CEO",P - Purchase,$2.06,4760,4760,New,"+$9,806",,,,,GNCA
11,D,2020-07-30 20:56:55,2020-07-24,GNCA,Glaxosmithkline Plc,10%,P - Purchase,$2.25,1260504,4626389,+37%,"+$2,836,134",,,,,GNCA
