,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-03-15 21:27:18,2022-03-14,EGY,Fawthrop Andrew Lawrence,Dir,S - Sale,$5.53,-35000,332559,-10%,"-$193,550",,,,,EGY
1,D,2022-03-15 21:25:43,2022-03-11,EGY,Fawthrop Andrew Lawrence,Dir,F - Tax,$6.41,-14393,367559,-4%,"-$92,259",,,,,EGY
2,D,2022-03-15 21:25:43,2022-03-11,EGY,Fawthrop Andrew Lawrence,Dir,M - OptEx,$0.99,93190,367559,+34%,"+$92,258",,,,,EGY
3,,2022-03-15 21:21:42,2022-03-14,EGY,Doornik Jason,"CAO, Controller",S - Sale,$5.83,-6000,66073,-8%,"-$34,980",,,,,EGY
4,D,2022-03-15 21:20:27,2022-03-11,EGY,Silver Michael G,"EVP, Gen. Counsel, Corp. Sect",A - Grant,$0.00,20464,117634,+21%,+$0,,,,,EGY
5,D,2022-03-15 21:19:01,2022-03-11,EGY,Maxwell George W.M.,CEO,A - Grant,$0.00,43799,108840,+67%,+$0,,,,,EGY
6,,2022-03-15 21:16:56,2022-03-11,EGY,Doornik Jason,"CAO, Controller",A - Grant,$0.00,13198,72073,+22%,+$0,,,,,EGY
7,D,2022-03-15 21:14:18,2022-03-11,EGY,Desautels David,"EVP, Corp. Dev.",A - Grant,$0.00,13658,204816,+7%,+$0,,,,,EGY
8,D,2022-03-15 21:12:41,2022-03-11,EGY,Bain Ronald Y,CFO,A - Grant,$0.00,20558,20558,New,+$0,,,,,EGY
9,,2022-03-04 13:35:49,2022-03-03,EGY,Silver Michael G,"EVP, Gen. Counsel, Corp. Sect",F - Tax,$5.86,-3306,97170,-3%,"-$19,373",,,,,EGY
10,,2022-03-04 13:34:06,2022-03-03,EGY,Doornik Jason,"CAO, Controller",F - Tax,$5.86,-2481,58875,-4%,"-$14,539",,,,,EGY
11,,2022-03-04 13:31:54,2022-03-03,EGY,Desautels David,"EVP, Corp. Dev.",F - Tax,$5.86,-2582,191158,-1%,"-$15,131",,,,,EGY
12,M,2021-11-17 19:44:12,2021-11-15,EGY,Radoff Bradley Louis,Dir,S - Sale,$3.79,-200000,1239976,-14%,"-$757,263",,,,,EGY
13,M,2021-11-10 19:45:28,2021-11-08,EGY,Radoff Bradley Louis,Dir,S - Sale,$3.98,-1200000,1439976,-45%,"-$4,780,316",,,,,EGY
14,,2021-06-28 18:22:49,2021-06-25,EGY,Silver Michael G,"EVP, Gen. Counsel, Corp. Sect",F - Tax,$3.50,-4262,100476,-4%,"-$14,917",,,,,EGY
