,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-05-18 17:13:53,2022-05-17,HAYW,"Ccmp Capital, LP",10%,S - Sale,$13.88,-2162987,47081209,-4%,"-$30,030,479",,,,,HAYW
1,D,2022-05-18 16:35:15,2022-05-17,HAYW,Blasco Fernando,"VP, GM, Europe, Rest of World",S - Sale+OE,$14.81,-76523,10928,-88%,"-$1,133,030",,,,,HAYW
2,,2022-05-17 17:06:25,2022-05-17,HAYW,Alberta Investment Management Corp,10%,S - Sale,$13.88,-1182012,25728572,-4%,"-$16,410,818",,,,,HAYW
3,DM,2022-05-17 16:57:39,2022-05-13,HAYW,Blasco Fernando,"VP, GM, Europe, Rest of World",S - Sale+OE,$14.66,-79477,10928,-88%,"-$1,165,073",,,,,HAYW
4,D,2022-05-12 17:07:13,2022-05-11,HAYW,Billow Lesley,"SVP, CHRO",S - Sale+OE,$13.70,-968,49097,-2%,"-$13,262",,,,,HAYW
5,,2022-05-06 21:43:16,2022-05-05,HAYW,Alberta Investment Management Corp,10%,S - Sale,$13.88,-8480807,26910584,-24%,"-$117,745,828",,,,,HAYW
6,,2022-05-06 16:14:26,2022-05-05,HAYW,"Ccmp Capital, LP",10%,S - Sale,$13.88,-15519193,49244196,-24%,"-$215,465,372",,,,,HAYW
7,D,2022-05-05 16:03:48,2022-05-03,HAYW,Billow Lesley,"SVP, CHRO",S - Sale+OE,$15.10,-968,49097,-2%,"-$14,617",,,,,HAYW
8,DM,2022-04-29 16:33:51,2022-04-20,HAYW,Billow Lesley,"SVP, CHRO",S - Sale+OE,$16.46,-9140,49097,-16%,"-$150,399",,,,,HAYW
9,D,2022-03-07 16:18:01,2021-03-12,HAYW,Holleran Kevin,"Pres, CEO",P - Purchase,$17.00,2100,406013,+1%,"+$35,700",,,,,HAYW
10,,2022-01-27 17:24:46,2022-01-24,HAYW,Alberta Investment Management Corp,10%,S - Sale,$19.80,-1385304,35391391,-4%,"-$27,429,019",,,,,HAYW
11,,2022-01-26 17:24:41,2022-01-24,HAYW,"Ccmp Capital, LP",10%,S - Sale,$19.80,-2694696,68843389,-4%,"-$53,354,981",,,,,HAYW
12,M,2022-01-05 12:12:53,2021-12-20,HAYW,Holleran Kevin,"Pres, CEO",S - Sale,$23.27,-37500,403913,-8%,"-$872,641",,,,,HAYW
13,D,2022-01-04 16:56:18,2022-01-03,HAYW,Roetken Rick,"Pres, North America",S - Sale+OE,$25.21,-66000,165075,-29%,"-$1,663,691",,,,,HAYW
14,D,2021-12-09 17:00:02,2021-12-07,HAYW,Roetken Rick,"Pres, North America",S - Sale+OE,$23.36,-65700,165075,-28%,"-$1,534,621",,,,,HAYW
15,D,2021-12-07 11:48:32,2021-12-06,HAYW,Roetken Rick,"Pres, North America",S - Sale+OE,$25.01,-300,165075,0%,"-$7,502",,,,,HAYW
16,,2021-12-02 15:54:15,2021-12-01,HAYW,Roetken Rick,"Pres, North America",S - Sale,$24.34,-11513,165075,-7%,"-$280,199",,,,,HAYW
17,,2021-11-22 11:57:27,2021-11-19,HAYW,Jones Eifion,"SVP, CFO",S - Sale,$28.01,-2551,35783,-7%,"-$71,444",,,,,HAYW
18,,2021-11-19 12:01:32,2021-11-18,HAYW,Jones Eifion,"SVP, CFO",S - Sale,$28.24,-13483,38334,-26%,"-$380,800",,,,,HAYW
19,,2021-11-18 14:15:47,2021-11-17,HAYW,Jones Eifion,"SVP, CFO",S - Sale,$28.01,-8410,51817,-14%,"-$235,557",,,,,HAYW
20,,2021-11-17 09:00:34,2021-11-16,HAYW,Jones Eifion,"SVP, CFO",S - Sale,$26.12,-25000,60227,-29%,"-$653,063",,,,,HAYW
