,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-01-18 17:32:20,2022-01-13,NWN,Anderson David Hugo,"Pres, CEO",S - Sale,$48.04,-1290,125279,-1%,"-$61,976",,,,,NWN
1,,2021-09-22 17:40:54,2021-09-20,NWN,Weber David A.,"VP, Gas Supply",S - Sale,$47.43,-2359,16160,-13%,"-$111,894",,,,,NWN
2,,2021-09-03 17:15:53,2021-09-01,NWN,Downing James R,"VP, CIO",S - Sale,$51.90,-1862,4631,-29%,"-$96,632",,,,,NWN
3,,2021-08-23 16:32:26,2021-08-19,NWN,Wasson Malia H,Dir,P - Purchase,$51.99,2000,11666,+21%,"+$103,985",,,,,NWN
4,,2021-04-05 16:30:04,2021-04-01,NWN,Saathoff Mardilyn,"SVP, Reg, GC",S - Sale,$53.33,-1531,25522,-6%,"-$81,639",,,,,NWN
5,D,2021-03-02 20:42:32,2021-03-01,NWN,Heiting Kimberly A.,"SVP, Operations",S - Sale+OE,$48.33,-1500,11839,-11%,"-$72,491",,,,,NWN
6,D,2021-03-02 20:39:53,2021-03-01,NWN,Filippi Shawn M,"VP, CCO, Corp. Secretary",S - Sale+OE,$48.23,-600,9539,-6%,"-$28,939",,,,,NWN
7,,2021-01-19 16:41:41,2021-01-14,NWN,Gibson C Scott,Dir,S - Sale,$44.21,-186,3190,-6%,"-$8,224",,,,,NWN
8,,2021-01-19 16:34:55,2021-01-14,NWN,Anderson David Hugo,"Pres, CEO",S - Sale,$44.21,-1580,113201,-1%,"-$69,857",,,,,NWN
9,,2020-12-18 16:55:05,2020-12-17,NWN,Palfreyman Justin,"VP Strategy, Bus. Dev",S - Sale,$51.60,-2335,3032,-44%,"-$120,481",,,,,NWN
10,,2020-09-29 16:31:58,2020-09-25,NWN,Wasson Malia H,Dir,P - Purchase,$44.44,1600,9308,+21%,"+$71,111",,,,,NWN
11,,2020-03-06 16:44:19,2020-03-04,NWN,Gibson C Scott,Dir,S - Sale,$67.84,-1796,14790,-11%,"-$121,846",,,,,NWN
12,,2020-01-21 16:57:20,2020-01-16,NWN,Anderson David Hugo,"Pres, CEO",S - Sale,$73.52,-666,99658,-1%,"-$48,961",,,,,NWN
13,D,2019-12-23 14:49:21,2019-12-19,NWN,Saathoff Mardilyn,"SVP, GC",S - Sale+OE,$73.15,-5000,18155,-22%,"-$365,759",,,,,NWN
14,,2019-11-08 14:05:48,2019-11-07,NWN,Wasson Malia H,Dir,P - Purchase,$65.19,1000,7541,+15%,"+$65,192",,,,,NWN
15,,2019-08-22 19:12:30,2019-08-21,NWN,Palfreyman Justin,"VP Strategy, Bus. Dev.",S - Sale,$71.18,-488,2595,-16%,"-$34,738",,,,,NWN
16,,2019-04-02 14:37:39,2019-03-29,NWN,Hamachek Tod R,Dir,S - Sale,$65.21,-600,35535,-2%,"-$39,125",,,,,NWN
17,D,2019-03-21 17:03:08,2019-03-19,NWN,Russell Lori L,"VP, Utility Services",S - Sale+OE,$64.59,-3500,7499,-32%,"-$226,063",,,,,NWN
18,D,2019-03-12 14:54:24,2019-03-08,NWN,Heiting Kimberly A.,"SVP, CMO",S - Sale+OE,$64.00,-4000,6067,-40%,"-$255,992",,,,,NWN
19,D,2019-03-07 17:03:18,2019-03-05,NWN,Anderson David Hugo,"Pres, CEO",S - Sale+OE,$64.94,-19000,100651,-16%,"-$1,233,771",,,,,NWN
20,,2019-03-06 15:07:29,2019-03-04,NWN,Gibson C Scott,Dir,S - Sale,$65.31,-1746,16494,-10%,"-$114,028",,,,,NWN
21,,2019-01-22 19:19:00,2019-01-17,NWN,Anderson David Hugo,"Pres, CEO",S - Sale,$59.23,-72,92172,0%,"-$4,265",,,,,NWN
22,D,2018-12-13 17:17:34,2018-12-11,NWN,Russell Lori L,"VP, Utility Services",S - Sale+OE,$66.43,-1200,6049,-17%,"-$79,716",,,,,NWN
