,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-03-09 16:45:51,2022-03-08,AORT,Maney Rochelle L.,"VP, Quality",F - Tax,$20.32,-81,19486,0%,"-$1,646",,,,,AORT
1,,2022-03-09 16:44:37,2022-03-08,AORT,Barthold Franz Peter,"VP, Research, Development",F - Tax,$20.32,-76,20005,0%,"-$1,544",,,,,AORT
2,,2022-03-07 16:34:33,2022-03-05,AORT,Maier Dennis B,"VP, Operations",F - Tax,$21.69,-1090,28569,-4%,"-$23,642",,,,,AORT
3,,2022-03-07 16:33:16,2022-03-05,AORT,Mackin James P,"Pres, CEO",F - Tax,$21.69,-13029,379681,-3%,"-$282,599",,,,,AORT
4,,2022-03-07 16:31:37,2022-03-05,AORT,Lee David Ashley,"EVP, COO, CFO",F - Tax,$21.69,-2146,316483,-1%,"-$46,547",,,,,AORT
5,,2022-03-07 16:27:56,2022-03-05,AORT,Horton Amy,"VP, Chief Accounting Officer",F - Tax,$21.69,-1132,93345,-1%,"-$24,553",,,,,AORT
6,,2022-03-07 16:22:06,2022-03-05,AORT,Holloway Jean F,"SVP, GC",F - Tax,$21.69,-1799,101194,-2%,"-$39,020",,,,,AORT
7,,2022-03-07 16:20:37,2022-03-05,AORT,Davis John E,"SVP, Global Sales",F - Tax,$21.69,-1799,87741,-2%,"-$39,020",,,,,AORT
8,,2022-03-07 16:17:42,2022-03-05,AORT,Barthold Franz Peter,"VP, Research, Development",F - Tax,$21.69,-602,20081,-3%,"-$13,057",,,,,AORT
9,D,2022-02-24 16:36:19,2022-02-23,AORT,Stanton Marshall S.,"SVP, Clinical, MD Affair",A - Grant,$0.00,8406,19748,+74%,+$0,,,,,AORT
10,D,2022-02-24 16:35:16,2022-02-23,AORT,Maney Rochelle L.,"VP, Quality",A - Grant,$0.00,4790,19965,+32%,+$0,,,,,AORT
11,D,2022-02-24 16:33:51,2022-02-23,AORT,Maier Dennis B,"VP, Operations",A - Grant,$0.00,7140,29659,+32%,+$0,,,,,AORT
12,D,2022-02-24 16:32:20,2022-02-23,AORT,Mackin James P,"Pres, CEO",A - Grant,$0.00,47627,392710,+14%,+$0,,,,,AORT
13,D,2022-02-24 16:30:53,2022-02-23,AORT,Lee David Ashley,"EVP, COO, CFO",A - Grant,$0.00,11437,318629,+4%,+$0,,,,,AORT
14,D,2022-02-24 16:29:17,2022-02-23,AORT,Horton Amy,"VP, Chief Accounting Officer",A - Grant,$0.00,4790,94477,+5%,+$0,,,,,AORT
15,D,2022-02-24 16:27:46,2022-02-23,AORT,Holloway Jean F,"SVP, GC",A - Grant,$0.00,8767,102993,+9%,+$0,,,,,AORT
16,D,2022-02-24 16:26:23,2022-02-23,AORT,Getz Matthew A,"VP, HR",A - Grant,$0.00,4790,18711,+34%,+$0,,,,,AORT
17,D,2022-02-24 16:24:50,2022-02-23,AORT,Davis John E,"SVP, Global Sales",A - Grant,$0.00,8623,89540,+11%,+$0,,,,,AORT
18,D,2022-02-24 16:23:19,2022-02-23,AORT,Barthold Franz Peter,"VP, Research, Development",A - Grant,$0.00,4790,20683,+30%,+$0,,,,,AORT
19,D,2022-02-24 16:21:34,2022-02-23,AORT,Green Andrew M,VP Regulatory,A - Grant,$0.00,5269,6320,+501%,+$0,,,,,AORT
20,,2022-02-22 17:02:34,2022-02-19,AORT,Maier Dennis B,"VP, Operations",F - Tax,$17.75,-282,22519,-1%,"-$5,006",,,,,AORT
21,,2022-02-22 17:00:24,2022-02-19,AORT,Mackin James P,"Pres, CEO",F - Tax,$17.75,-3204,345083,-1%,"-$56,871",,,,,AORT
22,,2022-02-22 16:59:31,2022-02-19,AORT,Lee David Ashley,"EVP, COO, CFO",F - Tax,$17.75,-526,307192,0%,"-$9,337",,,,,AORT
23,,2022-02-22 16:57:54,2022-02-19,AORT,Horton Amy,"VP, Chief Accounting Officer",F - Tax,$17.75,-256,89687,0%,"-$4,544",,,,,AORT
24,,2022-02-22 16:56:58,2022-02-19,AORT,Holloway Jean F,"SVP, GC",F - Tax,$17.75,-421,94226,0%,"-$7,473",,,,,AORT
25,,2022-02-22 16:55:10,2022-02-19,AORT,Getz Matthew A,"VP, HR",F - Tax,$17.75,-244,13921,-2%,"-$4,331",,,,,AORT
26,,2022-02-22 16:53:27,2022-02-19,AORT,Davis John E,"SVP, Global Sales",F - Tax,$17.75,-402,80917,0%,"-$7,136",,,,,AORT
27,,2022-02-22 16:52:08,2022-02-19,AORT,Barthold Franz Peter,"VP, Research, Development",F - Tax,$17.75,-353,15893,-2%,"-$6,266",,,,,AORT
28,,2022-02-22 07:33:40,2022-02-17,AORT,Stanton Marshall S.,"SVP, Clinical, MD Affair",A - Grant,$0.00,2603,11342,+30%,+$0,,,,,AORT
29,,2022-02-22 07:33:40,2022-02-17,AORT,Stanton Marshall S.,"SVP, Clinical, MD Affair",F - Tax,$17.50,-772,11342,-6%,"-$13,510",,,,,AORT
30,,2022-02-22 07:32:44,2022-02-17,AORT,Maney Rochelle L.,"VP, Quality",A - Grant,$0.00,1627,15175,+12%,+$0,,,,,AORT
31,,2022-02-22 07:32:44,2022-02-17,AORT,Maney Rochelle L.,"VP, Quality",F - Tax,$17.50,-979,15175,-6%,"-$17,133",,,,,AORT
32,,2022-02-22 07:31:57,2022-02-17,AORT,Maier Dennis B,"VP, Operations",A - Grant,$0.00,6275,22801,+38%,+$0,,,,,AORT
33,,2022-02-22 07:31:57,2022-02-17,AORT,Maier Dennis B,"VP, Operations",F - Tax,$17.50,-1463,22801,-6%,"-$25,603",,,,,AORT
34,,2022-02-22 07:30:52,2022-02-17,AORT,Mackin James P,"Pres, CEO",A - Grant,$0.00,60242,348287,+21%,+$0,,,,,AORT
35,,2022-02-22 07:30:52,2022-02-17,AORT,Mackin James P,"Pres, CEO",F - Tax,$17.50,-16133,348287,-4%,"-$282,328",,,,,AORT
36,,2022-02-22 07:29:38,2022-02-17,AORT,Lee David Ashley,"EVP, COO, CFO",A - Grant,$0.00,12547,307718,+4%,+$0,,,,,AORT
37,,2022-02-22 07:29:38,2022-02-17,AORT,Lee David Ashley,"EVP, COO, CFO",F - Tax,$17.50,-2514,307718,-1%,"-$43,995",,,,,AORT
38,,2022-02-22 07:28:43,2022-02-17,AORT,Horton Amy,"VP, Chief Accounting Officer",A - Grant,$0.00,6079,89943,+7%,+$0,,,,,AORT
39,,2022-02-22 07:28:43,2022-02-17,AORT,Horton Amy,"VP, Chief Accounting Officer",F - Tax,$17.50,-1418,89943,-2%,"-$24,815",,,,,AORT
40,,2022-02-22 07:27:21,2022-02-17,AORT,Holloway Jean F,"SVP, GC",A - Grant,$0.00,10669,94647,+13%,+$0,,,,,AORT
41,,2022-02-22 07:27:21,2022-02-17,AORT,Holloway Jean F,"SVP, GC",F - Tax,$17.50,-3579,94647,-4%,"-$62,633",,,,,AORT
42,,2022-02-22 07:26:09,2022-02-17,AORT,Getz Matthew A,"VP, HR",A - Grant,$0.00,6079,14165,+75%,+$0,,,,,AORT
43,,2022-02-22 07:26:09,2022-02-17,AORT,Getz Matthew A,"VP, HR",F - Tax,$17.50,-1428,14165,-9%,"-$24,990",,,,,AORT
44,,2022-02-22 07:24:48,2022-02-17,AORT,Davis John E,"SVP, Global Sales",A - Grant,$0.00,9797,81319,+14%,+$0,,,,,AORT
45,,2022-02-22 07:24:48,2022-02-17,AORT,Davis John E,"SVP, Global Sales",F - Tax,$17.50,-2035,81319,-2%,"-$35,613",,,,,AORT
46,,2022-02-22 07:23:38,2022-02-17,AORT,Green Andrew M,VP Regulatory,A - Grant,$0.00,1627,1051,-282%,+$0,,,,,AORT
47,,2022-02-22 07:23:38,2022-02-17,AORT,Green Andrew M,VP Regulatory,F - Tax,$17.50,-576,1051,-35%,"-$10,080",,,,,AORT
48,,2022-02-22 07:22:41,2022-02-17,AORT,Barthold Franz Peter,"VP, Research, Development",A - Grant,$0.00,5883,16246,+57%,+$0,,,,,AORT
49,,2022-02-22 07:22:41,2022-02-17,AORT,Barthold Franz Peter,"VP, Research, Development",F - Tax,$17.50,-1757,16246,-10%,"-$30,748",,,,,AORT
50,DM,2022-02-11 08:41:41,2022-02-09,AORT,Mackin James P,"Pres, CEO",M - OptEx,$11.00,21277,304178,+8%,"+$234,047",,,,,AORT
51,DM,2022-02-11 08:41:41,2022-02-09,AORT,Mackin James P,"Pres, CEO",S - Sale+OE,$18.00,-21277,304178,-7%,"-$382,987",,,,,AORT
52,D,2022-02-10 07:53:28,2022-02-08,AORT,Mackin James P,"Pres, CEO",M - OptEx,$11.00,10638,304178,+4%,"+$117,018",,,,,AORT
53,D,2022-02-10 07:53:28,2022-02-08,AORT,Mackin James P,"Pres, CEO",S - Sale+OE,$17.75,-10638,304178,-3%,"-$188,771",,,,,AORT
54,D,2022-02-08 16:38:34,2022-02-07,AORT,Mackin James P,"Pres, CEO",M - OptEx,$11.00,10638,304178,+4%,"+$117,018",,,,,AORT
55,D,2022-02-08 16:38:34,2022-02-07,AORT,Mackin James P,"Pres, CEO",S - Sale+OE,$17.30,-10638,304178,-3%,"-$184,052",,,,,AORT
56,,2021-12-10 16:13:01,2021-12-09,CRY,Horton Amy,"VP, Chief Accounting Officer",G - Gift,$18.82,-1500,85282,-2%,"-$28,230",,,,,AORT
57,,2021-12-10 16:13:01,2021-12-08,CRY,Horton Amy,"VP, Chief Accounting Officer",S - Sale,$18.57,-2500,85282,-3%,"-$46,422",,,,,AORT
58,,2021-12-01 16:14:23,2021-11-29,CRY,Davis John E,"SVP, Global Sales",P - Purchase,$17.33,600,72499,+1%,"+$10,398",,,,,AORT
59,,2021-11-30 16:40:44,2021-11-29,CRY,Semedo Anthony B.,Dir,A - Grant,$17.36,4992,19992,+33%,"+$86,661",,,,,AORT
60,,2021-11-30 16:40:44,2021-11-29,CRY,Semedo Anthony B.,Dir,P - Purchase,$17.36,15000,19992,+300%,"+$260,400",,,,,AORT
61,,2021-11-05 16:30:04,2021-11-04,CRY,Maney Rochelle L.,"VP, Quality",D - Sale to issuer,$21.21,-214,14108,-1%,"-$4,539",,,,,AORT
62,,2021-09-01 16:14:34,2021-08-31,CRY,Holloway Jean F,"SVP, GC",S - Sale,$26.49,-663,86567,-1%,"-$17,566",,,,,AORT
63,,2021-08-31 17:11:58,2021-08-30,CRY,Morgan Harvey,Dir,G - Gift,$0.00,-7290,97110,+8%,-$0,,,,,AORT
64,,2021-08-26 16:13:11,2021-08-25,CRY,McCall Ronald D,Dir,S - Sale,$25.63,-5667,121768,-4%,"-$145,266",,,,,AORT
65,,2021-08-24 17:15:22,2021-08-23,CRY,Maier Dennis B,"VP, Operations",S - Sale,$25.64,-2715,17677,-13%,"-$69,613",,,,,AORT
66,,2021-06-02 16:28:31,2021-06-01,CRY,Salveson Jon W,Dir,A - Grant,$29.39,4423,99639,+5%,"+$129,992",,,,,AORT
67,,2021-06-02 16:26:51,2021-06-01,CRY,Morgan Harvey,Dir,A - Grant,$29.39,4423,97110,+5%,"+$129,992",,,,,AORT
68,,2021-06-02 16:25:35,2021-06-01,CRY,McCall Ronald D,Dir,A - Grant,$29.39,4423,127435,+4%,"+$129,992",,,,,AORT
69,,2021-06-02 16:23:44,2021-06-01,CRY,Burbank Jeffrey H,Dir,A - Grant,$29.39,4423,23595,+23%,"+$129,992",,,,,AORT
70,,2021-06-02 16:22:38,2021-06-01,CRY,Bullock James,Dir,A - Grant,$29.39,4423,38446,+13%,"+$129,992",,,,,AORT
71,,2021-06-02 16:21:23,2021-06-01,CRY,Borgstrom Marna P,Dir,A - Grant,$29.39,4423,18887,+31%,"+$129,992",,,,,AORT
72,,2021-06-02 16:20:07,2021-06-01,CRY,Bevevino Daniel J,Dir,A - Grant,$29.39,4423,119860,+4%,"+$129,992",,,,,AORT
73,,2021-06-02 16:18:21,2021-06-01,CRY,Ackerman Thomas F,Dir,A - Grant,$29.39,4423,119695,+4%,"+$129,992",,,,,AORT
74,D,2021-05-27 17:02:28,2021-05-25,CRY,Davis John E,"SVP, Global Sales",M - OptEx,$26.24,5402,84638,+7%,"+$141,748",,,,,AORT
75,D,2021-05-27 17:02:28,2021-05-25,CRY,Davis John E,"SVP, Global Sales",S - Sale+OE,$29.66,-12739,84638,-13%,"-$377,880",,,,,AORT
76,,2021-05-27 16:55:18,2021-05-25,CRY,McCall Ronald D,Dir,S - Sale,$29.55,-5783,123012,-4%,"-$170,888",,,,,AORT
77,D,2021-05-10 08:29:43,2021-05-06,CRY,Horton Amy,"VP, Chief Accounting Officer",M - OptEx,$11.00,5731,89282,+7%,"+$63,041",,,,,AORT
78,D,2021-05-10 08:29:43,2021-05-06,CRY,Horton Amy,"VP, Chief Accounting Officer",S - Sale+OE,$30.00,-5731,89282,-6%,"-$171,930",,,,,AORT
79,D,2021-05-10 08:28:23,2021-05-06,CRY,Holloway Jean F,"SVP, GC",M - OptEx,$10.24,6618,87230,+8%,"+$67,768",,,,,AORT
80,D,2021-05-10 08:28:23,2021-05-06,CRY,Holloway Jean F,"SVP, GC",S - Sale+OE,$30.50,-6618,87230,-7%,"-$201,849",,,,,AORT
81,D,2021-05-07 16:18:46,2021-05-05,CRY,Lee David Ashley,"EVP, COO, CFO",M - OptEx,$11.00,27242,299185,+10%,"+$299,662",,,,,AORT
82,D,2021-05-07 16:18:46,2021-05-05,CRY,Lee David Ashley,"EVP, COO, CFO",S - Sale+OE,$30.00,-27242,299185,-8%,"-$817,260",,,,,AORT
83,D,2021-05-07 16:17:50,2021-05-05,CRY,Horton Amy,"VP, Chief Accounting Officer",M - OptEx,$11.00,5186,89282,+6%,"+$57,046",,,,,AORT
84,D,2021-05-07 16:17:50,2021-05-05,CRY,Horton Amy,"VP, Chief Accounting Officer",S - Sale+OE,$30.00,-5186,89282,-5%,"-$155,580",,,,,AORT
85,D,2021-05-07 16:16:40,2021-05-05,CRY,Holloway Jean F,"SVP, GC",M - OptEx,$10.24,6618,87230,+8%,"+$67,768",,,,,AORT
86,D,2021-05-07 16:16:40,2021-05-05,CRY,Holloway Jean F,"SVP, GC",S - Sale+OE,$29.50,-6618,87230,-7%,"-$195,231",,,,,AORT
87,D,2021-05-04 16:17:26,2021-04-30,CRY,Maier Dennis B,"VP, Operations",M - OptEx,$21.55,3314,20392,+19%,"+$71,417",,,,,AORT
88,D,2021-05-04 16:17:26,2021-04-30,CRY,Maier Dennis B,"VP, Operations",S - Sale+OE,$28.00,-3861,20392,-16%,"-$108,108",,,,,AORT
89,D,2021-05-04 16:13:25,2021-04-30,CRY,Mackin James P,"Pres, CEO",M - OptEx,$10.18,45734,304178,+18%,"+$465,572",,,,,AORT
90,D,2021-05-04 16:13:25,2021-04-30,CRY,Mackin James P,"Pres, CEO",S - Sale+OE,$28.00,-45734,304178,-13%,"-$1,280,552",,,,,AORT
91,D,2021-05-04 16:08:08,2021-04-30,CRY,Lee David Ashley,"EVP, COO, CFO",M - OptEx,$11.00,6800,299185,+2%,"+$74,800",,,,,AORT
92,D,2021-05-04 16:08:08,2021-04-30,CRY,Lee David Ashley,"EVP, COO, CFO",S - Sale+OE,$30.00,-6800,299185,-2%,"-$204,000",,,,,AORT
93,D,2021-05-04 16:06:26,2021-04-30,CRY,Horton Amy,"VP, Chief Accounting Officer",M - OptEx,$11.00,2700,89282,+3%,"+$29,700",,,,,AORT
94,D,2021-05-04 16:06:26,2021-04-30,CRY,Horton Amy,"VP, Chief Accounting Officer",S - Sale+OE,$30.00,-2700,89282,-3%,"-$81,000",,,,,AORT
95,,2021-03-18 08:50:58,2021-03-16,CRY,Stanton Marshall S.,"SVP, Clinical, MD Affair",A - Grant,$0.00,8511,9511,+851%,+$0,,,,,AORT
96,,2021-03-15 16:29:54,2021-03-12,CRY,Maier Dennis B,"VP, Operations",F - Tax,$25.05,-1385,20939,-6%,"-$34,694",,,,,AORT
97,,2021-03-15 16:29:01,2021-03-12,CRY,Mackin James P,"Pres, CEO",F - Tax,$25.05,-15766,304178,-5%,"-$394,938",,,,,AORT
98,,2021-03-15 16:27:04,2021-03-12,CRY,Lee David Ashley,"EVP, COO, CFO",F - Tax,$25.05,-3074,299185,-1%,"-$77,004",,,,,AORT
99,,2021-03-15 16:25:48,2021-03-12,CRY,Horton Amy,"VP, Chief Accounting Officer",F - Tax,$25.05,-1739,89282,-2%,"-$43,562",,,,,AORT
100,,2021-03-15 16:24:29,2021-03-12,CRY,Holloway Jean F,"SVP, GC",F - Tax,$25.05,-2682,87230,-3%,"-$67,184",,,,,AORT
101,,2021-03-15 16:21:07,2021-03-12,CRY,Davis John E,"SVP, Global Sales",F - Tax,$25.05,-2236,79236,-3%,"-$56,012",,,,,AORT
102,,2021-03-15 16:19:37,2021-03-12,CRY,Capps Scott B,"VP, Clinical Research",F - Tax,$25.05,-1393,153203,-1%,"-$34,895",,,,,AORT
103,,2021-03-11 16:20:58,2021-03-10,CRY,Holloway Jean F,"SVP, GC",S - Sale,$25.28,-1693,89912,-2%,"-$42,797",,,,,AORT
104,,2021-03-10 16:07:19,2021-03-08,CRY,Barthold Franz Peter,"VP, Research, Development",F - Tax,$24.30,-76,12121,-1%,"-$1,847",,,,,AORT
105,,2021-03-10 07:51:15,2021-03-05,CRY,Simpson Michael S,"SVP, Regulatory Affairs, QA",F - Tax,$24.44,-304,33698,-1%,"-$7,430",,,,,AORT
106,,2021-03-10 07:46:02,2021-03-05,CRY,Maier Dennis B,"VP, Operations",F - Tax,$24.44,-205,22324,-1%,"-$5,010",,,,,AORT
107,,2021-03-10 07:44:48,2021-03-05,CRY,Mackin James P,"Pres, CEO",F - Tax,$24.44,-1487,319944,0%,"-$36,342",,,,,AORT
108,,2021-03-10 07:43:13,2021-03-05,CRY,Lee David Ashley,"EVP, COO, CFO",F - Tax,$24.44,-359,302259,0%,"-$8,774",,,,,AORT
109,,2021-03-10 07:39:46,2021-03-05,CRY,Horton Amy,"VP, Chief Accounting Officer",F - Tax,$24.44,-226,91021,0%,"-$5,523",,,,,AORT
