,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,D,2022-03-04 19:50:16,2022-03-02,LOB,Smits Steve,Chief Credit Officer,S - Sale+OE,$63.13,-2747,166967,-2%,"-$173,408",,,,,LOB
1,,2022-02-11 18:28:13,2022-02-09,LOB,Williams William L. III,"Vice COB, EVP",P - Purchase,$64.08,15625,1343286,+1%,"+$1,001,183",,,,,LOB
2,DM,2022-02-11 18:26:14,2022-02-09,LOB,Losch William C III,CFO,P - Purchase,$63.74,6250,9750,+179%,"+$398,382",,,,,LOB
3,D,2022-02-11 18:25:29,2022-02-09,LOB,Bradford Tonya Williams,Dir,P - Purchase,$64.56,275,1566,+21%,"+$17,753",,,,,LOB
4,,2021-12-17 17:52:52,2021-12-15,LOB,Underwood Neil Lawrence,Pres,S - Sale,$85.12,-21116,1538132,-1%,"-$1,797,312",,,,,LOB
5,,2021-12-03 17:04:22,2021-12-01,LOB,Underwood Neil Lawrence,Pres,S - Sale,$91.64,-3133,1559248,0%,"-$287,114",,,,,LOB
6,D,2021-12-03 17:02:46,2021-12-01,LOB,Seward Gregory W,GC,S - Sale+OE,$91.50,-5000,72955,-6%,"-$457,503",,,,,LOB
7,,2021-12-01 18:44:39,2021-11-29,LOB,Underwood Neil Lawrence,Pres,S - Sale,$92.81,-15000,1562381,-1%,"-$1,392,165",,,,,LOB
8,D,2021-11-30 17:47:30,2021-11-26,LOB,Sutherland John W.,Chief Accounting Officer,S - Sale+OE,$90.66,-5712,59032,-9%,"-$517,855",,,,,LOB
9,,2021-11-24 16:11:56,2021-11-22,LOB,Underwood Neil Lawrence,Pres,S - Sale,$96.70,-79853,1577381,-5%,"-$7,722,148",,,,,LOB
10,D,2021-11-12 17:50:06,2021-11-11,LOB,Smits Steve,Chief Credit Officer,S - Sale+OE,$93.77,-20000,166967,-11%,"-$1,875,411",,,,,LOB
11,D,2021-11-08 17:25:52,2021-11-04,LOB,Seward Gregory W,GC,S - Sale+OE,$98.61,-6000,73180,-8%,"-$591,686",,,,,LOB
12,D,2021-11-08 17:21:44,2021-11-04,LOB,Glossman Diane Beth,Dir,S - Sale+OE,$97.90,-7500,54252,-12%,"-$734,228",,,,,LOB
13,D,2021-11-03 17:20:55,2021-11-01,LOB,Janson Susan N,"Chief Risk Officer, Live Oak B",S - Sale+OE,$85.69,-13368,28630,-32%,"-$1,145,504",,,,,LOB
14,D,2021-09-10 16:22:57,2021-09-08,LOB,Losch William C III,CFO,P - Purchase,$57.08,3500,3500,New,"+$199,768",,,,,LOB
15,D,2021-09-07 17:16:25,2021-09-02,LOB,Smits Steve,Chief Credit Officer,S - Sale+OE,$61.19,-25000,139376,-15%,"-$1,529,775",,,,,LOB
16,,2021-08-31 18:39:36,2021-08-27,LOB,Underwood Neil Lawrence,Pres,S - Sale,$60.98,-17479,1657234,-1%,"-$1,065,831",,,,,LOB
17,,2021-08-27 17:31:25,2021-08-25,LOB,Underwood Neil Lawrence,Pres,S - Sale,$61.09,-16000,1674713,-1%,"-$977,469",,,,,LOB
18,,2021-08-18 17:19:40,2021-08-16,LOB,Underwood Neil Lawrence,Pres,S - Sale,$60.15,-16521,1690713,-1%,"-$993,798",,,,,LOB
19,D,2021-08-10 16:54:07,2021-08-06,LOB,Sutherland John W.,Chief Accounting Officer,S - Sale+OE,$61.54,-15125,64744,-19%,"-$930,724",,,,,LOB
20,D,2021-02-10 17:00:03,2021-02-08,LOB,Smits Steve,Chief Credit Officer,S - Sale+OE,$43.40,-15000,151206,-9%,"-$650,999",,,,,LOB
21,D,2021-02-03 17:21:06,2021-02-01,LOB,Janson Susan N,"Chief Risk Officer, Live Oak B",S - Sale+OE,$40.09,-3500,30460,-10%,"-$140,318",,,,,LOB
22,D,2020-11-09 16:32:22,2020-11-05,LOB,Landis H K,Dir,S - Sale+OE,$40.60,-15000,198300,-7%,"-$609,015",,,,,LOB
23,,2020-11-02 16:52:45,2020-10-29,LOB,Mahan James S III,"CEO, 10%",P - Purchase,$36.53,24200,6646875,0%,"+$884,131",,,,,LOB
24,M,2020-10-28 17:25:07,2020-10-26,LOB,Mahan James S III,"CEO, 10%",P - Purchase,$34.18,154384,6622675,+2%,"+$5,277,476",,,,,LOB
25,M,2020-08-28 14:38:05,2020-08-26,LOB,Mahan James S III,"CEO, 10%",P - Purchase,$20.49,73327,6468291,+1%,"+$1,502,566",,,,,LOB
26,M,2020-08-25 15:00:47,2020-08-21,LOB,Mahan James S III,"CEO, 10%",P - Purchase,$19.79,57153,6394964,+1%,"+$1,130,950",,,,,LOB
27,M,2020-08-21 10:40:10,2020-08-19,LOB,Mahan James S III,"CEO, 10%",P - Purchase,$19.52,57501,6337811,+1%,"+$1,122,480",,,,,LOB
28,M,2020-08-19 11:58:38,2020-08-17,LOB,Mahan James S III,"CEO, 10%",P - Purchase,$19.09,45378,6280310,+1%,"+$866,060",,,,,LOB
29,,2020-07-31 12:27:49,2020-07-27,LOB,Williams William L. III,"Vice COB, EVP",P - Purchase,$15.82,1250,1287770,0%,"+$19,770",,,,,LOB
30,D,2020-05-08 16:56:01,2020-05-06,LOB,Salyers David G,Dir,P - Purchase,$12.50,2000,4100,+95%,"+$25,000",,,,,LOB
31,D,2020-03-13 12:12:28,2020-03-11,LOB,Garriott Huntley,"Pres, Live Oak Bank",P - Purchase,$11.28,5000,85094,+6%,"+$56,400",,,,,LOB
32,D,2020-03-12 16:03:28,2020-03-11,LOB,Underwood Neil Lawrence,Pres,P - Purchase,$11.46,95000,1400434,+7%,"+$1,088,700",,,,,LOB
33,D,2020-03-12 16:01:22,2020-03-11,LOB,Cameron William Henderson,Dir,P - Purchase,$11.79,2000,137767,+1%,"+$23,580",,,,,LOB
34,D,2020-03-11 14:34:40,2020-03-09,LOB,Garriott Huntley,"Pres, Live Oak Bank",P - Purchase,$12.69,20000,80094,+33%,"+$253,800",,,,,LOB
35,D,2020-03-11 14:31:05,2020-03-10,LOB,Seward Gregory W,GC,P - Purchase,$11.54,869,12869,+7%,"+$10,026",,,,,LOB
36,D,2019-06-10 16:08:21,2019-06-07,LOB,Janson Susan N,"Chief Risk Officer, Live Oak B",P - Purchase,$15.76,1000,3000,+50%,"+$15,764",,,,,LOB
37,D,2019-02-12 17:16:48,2019-02-08,LOB,Cameron William Henderson,Dir,P - Purchase,$14.79,2500,143159,+2%,"+$36,975",,,,,LOB
38,D,2019-01-30 17:55:34,2019-01-29,LOB,Underwood Neil Lawrence,Pres,P - Purchase,$13.88,7165,1305434,+1%,"+$99,450",,,,,LOB
39,D,2019-01-30 17:54:05,2019-01-28,LOB,Glossman Diane Beth,Dir,P - Purchase,$13.87,2000,30102,+7%,"+$27,740",,,,,LOB
