,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,M,2022-01-10 19:21:28,2022-01-06,SNDA,Levinson Sam,10%,P - Purchase,$27.35,12017,855748,+1%,"+$328,674",,,,,SNDA
1,,2021-12-30 16:15:36,2021-12-29,SNDA,Beren Noah,Dir,P - Purchase,$29.50,863,863,New,"+$25,459",,,,,SNDA
2,M,2021-12-21 16:54:43,2021-12-17,SNDA,Levinson Sam,10%,P - Purchase,$26.50,2903,843731,0%,"+$76,915",,,,,SNDA
3,M,2021-12-21 16:16:22,2021-12-17,SNDA,Harris Benjamin P,Dir,P - Purchase,$26.88,3074,3074,New,"+$82,630",,,,,SNDA
4,M,2021-12-06 17:27:07,2021-12-02,SNDA,Levinson Sam,10%,P - Purchase,$29.83,7306,840828,+1%,"+$217,946",,,,,SNDA
5,M,2021-12-01 16:46:57,2021-11-29,SNDA,Levinson Sam,10%,P - Purchase,$28.83,55477,833522,+7%,"+$1,599,516",,,,,SNDA
6,,2021-11-24 16:15:37,2021-11-22,SNDA,Levinson Sam,10%,P - Purchase,$30.01,44,778045,0%,"+$1,320",,,,,SNDA
7,M,2021-11-19 16:44:48,2021-11-17,SNDA,Levinson Sam,10%,P - Purchase,$29.99,2364,778001,0%,"+$70,896",,,,,SNDA
8,D,2021-11-05 17:13:41,2021-11-04,CSU,Levinson Sam,10%,P - Purchase,$27.87,330,775637,0%,"+$9,197",,,,,SNDA
9,,2021-11-05 16:46:04,2021-11-03,CSU,"Ortelius Advisors, L.P.",10%,P - Purchase,$30.00,305055,582478,+110%,"+$9,151,650",,,,,SNDA
10,,2021-11-02 16:30:46,2021-10-29,CSU,Levinson Sam,10%,P - Purchase,$28.00,995,379907,0%,"+$27,860",,,,,SNDA
11,M,2021-09-13 17:25:43,2021-09-09,CSU,Levinson Sam,10%,P - Purchase,$31.87,19456,378912,+5%,"+$620,001",,,,,SNDA
12,,2021-09-07 16:09:37,2021-09-02,CSU,Levinson Sam,10%,P - Purchase,$35.83,3887,359456,+1%,"+$139,271",,,,,SNDA
13,,2021-08-30 17:18:12,2021-08-26,CSU,Levinson Sam,10%,P - Purchase,$34.36,1482,355569,0%,"+$50,920",,,,,SNDA
14,M,2021-08-24 17:16:16,2021-08-20,CSU,Levinson Sam,10%,P - Purchase,$33.84,9474,354087,+3%,"+$320,622",,,,,SNDA
15,M,2021-08-19 16:38:56,2021-08-17,CSU,Levinson Sam,10%,P - Purchase,$32.07,1593,344433,0%,"+$51,080",,,,,SNDA
