,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-03-16 12:06:51,2022-03-15,BRC,Shaller Russell,"SRVP, Pres, Ident Solns",P - Purchase,$43.50,10000,69938,+17%,"+$435,000",,,,,BRC
1,,2021-07-01 08:49:58,2021-06-30,BRC,Harris Frank W,Dir,S - Sale,$55.76,-1000,18251,-5%,"-$55,760",,,,,BRC
2,,2021-03-16 08:23:56,2021-03-12,BRC,Harris Frank W,Dir,S - Sale,$56.93,-1450,19251,-7%,"-$82,549",,,,,BRC
3,M,2021-03-11 09:32:53,2021-03-09,BRC,Harris Frank W,Dir,S - Sale,$55.10,-2159,20701,-9%,"-$118,954",,,,,BRC
4,,2021-03-04 13:17:49,2021-03-03,BRC,Bruno Elizabeth P,Dir,S - Sale,$54.93,-21664,600000,-3%,"-$1,190,004",,,,,BRC
5,,2021-03-04 13:17:29,2021-03-03,BRC,Curran Bentley,"CIO, VP - Digital Business",S - Sale,$54.50,-1401,12496,-10%,"-$76,355",,,,,BRC
6,,2021-03-04 13:17:11,2021-03-03,BRC,Shaller Russell,"SRVP, Pres, Ident Solns",S - Sale,$54.03,-2673,52958,-5%,"-$144,422",,,,,BRC
7,M,2021-03-01 12:34:28,2021-02-25,BRC,Bruno Elizabeth P,Dir,S - Sale,$54.01,-14436,621664,-2%,"-$779,688",,,,,BRC
8,,2021-03-01 12:34:06,2021-02-26,BRC,Curran Bentley,"CIO, VP - Digital Business",S - Sale,$53.85,-7213,13897,-34%,"-$388,420",,,,,BRC
9,M,2021-02-25 12:48:44,2021-02-23,BRC,Bruno Elizabeth P,Dir,S - Sale,$53.17,-23900,636100,-4%,"-$1,270,727",,,,,BRC
10,D,2021-02-25 12:48:26,2021-02-23,BRC,Harris Frank W,Dir,S - Sale+OE,$52.63,-4250,22860,-16%,"-$223,678",,,,,BRC
11,D,2021-02-23 15:36:20,2021-02-22,BRC,Bruno Elizabeth P,Dir,S - Sale+OE,$50.87,-40546,1014150,-4%,"-$2,062,748",,,,,BRC
12,,2020-12-30 12:47:09,2020-12-29,BRC,Bruno Elizabeth P,Dir,S - Sale,$50.73,-20000,696296,-3%,"-$1,014,600",,,,,BRC
13,,2020-12-30 12:46:49,2020-12-28,BRC,Harris Frank W,Dir,S - Sale,$50.63,-2000,22860,-8%,"-$101,260",,,,,BRC
14,M,2020-12-14 10:20:39,2020-12-10,BRC,Bruno Elizabeth P,Dir,S - Sale,$47.03,-20000,716296,-3%,"-$940,553",,,,,BRC
15,,2020-11-25 10:26:43,2020-11-23,BRC,Bruno Elizabeth P,Dir,S - Sale,$45.54,-20000,736296,-3%,"-$910,800",,,,,BRC
16,,2020-06-29 11:54:07,2020-06-25,BRC,Bruno Elizabeth P,Dir,S - Sale,$45.30,-50000,756296,-6%,"-$2,265,000",,,,,BRC
17,,2020-05-28 11:51:23,2020-05-27,BRC,Harris Frank W,Dir,S - Sale,$52.40,-1000,24860,-4%,"-$52,400",,,,,BRC
18,D,2020-02-25 13:29:55,2020-02-24,BRC,Bruno Elizabeth P,Dir,S - Sale+OE,$50.93,-8400,351419,-2%,"-$427,812",,,,,BRC
19,D,2020-01-06 12:29:17,2020-01-02,BRC,Curran Bentley,"CIO, VP - Digital Business",S - Sale+OE,$57.31,-13996,18686,-43%,"-$802,131",,,,,BRC
20,D,2020-01-06 12:28:57,2020-01-02,BRC,Felmer Thomas J,"SRVP, Pres, Workplace Safety",S - Sale+OE,$57.40,-13306,2598,-84%,"-$763,764",,,,,BRC
21,,2019-12-10 10:08:57,2019-12-06,BRC,Felmer Thomas J,"SRVP, Pres, Workplace Safety",S - Sale,$58.00,-1767,6288,-22%,"-$102,486",,,,,BRC
22,,2019-12-05 10:09:49,2019-12-04,BRC,Bolognini Louis T,SVP - GC,S - Sale,$57.38,-9853,19135,-34%,"-$565,365",,,,,BRC
23,,2019-11-27 14:53:11,2019-11-27,BRC,Harris Frank W,Dir,S - Sale,$58.62,-1000,25860,-4%,"-$58,620",,,,,BRC
24,,2019-11-27 08:13:44,2019-11-25,BRC,Harris Frank W,Dir,S - Sale,$57.88,-1000,26860,-4%,"-$57,880",,,,,BRC
25,,2019-11-27 08:13:21,2019-11-25,BRC,Shaller Russell,"SRVP, Pres, Ident Solns",S - Sale,$58.03,-4363,50115,-8%,"-$253,185",,,,,BRC
26,M,2019-10-29 10:07:29,2019-10-25,BRC,Nauman J Michael,"Pres, CEO",S - Sale,$57.76,-6958,106195,-6%,"-$401,866",,,,,BRC
27,M,2019-10-23 12:42:44,2019-10-21,BRC,Nauman J Michael,"Pres, CEO",S - Sale,$56.50,-6505,106279,-6%,"-$367,535",,,,,BRC
28,,2019-10-21 09:49:15,2019-10-17,BRC,Nauman J Michael,"Pres, CEO",S - Sale,$55.00,-3250,112784,-3%,"-$178,750",,,,,BRC
29,,2019-10-15 09:14:58,2019-10-11,BRC,Nauman J Michael,"Pres, CEO",S - Sale,$54.00,-3250,116034,-3%,"-$175,500",,,,,BRC
30,,2019-10-01 12:20:30,2019-09-30,BRC,Harris Frank W,Dir,S - Sale,$53.25,-2000,27860,-7%,"-$106,500",,,,,BRC
31,DM,2019-09-30 09:52:56,2019-09-26,BRC,Felmer Thomas J,"SRVP, Pres, Workplace Safety",S - Sale+OE,$53.50,-22604,27224,-45%,"-$1,209,385",,,,,BRC
32,D,2019-09-26 18:01:48,2019-09-25,BRC,Felmer Thomas J,"SRVP, Pres, Workplace Safety",S - Sale+OE,$53.11,-24483,31105,-44%,"-$1,300,362",,,,,BRC
