,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
0,,2022-05-20 16:10:44,2022-05-18,GLW,France Robert P.,"SVP, HR",S - Sale,$34.41,-2751,30000,-8%,"-$94,650",,,,,GLW
1,,2022-05-20 16:09:25,2022-05-18,GLW,Bell Michael Alan,"SVP, GM, Optical Comm.",S - Sale,$34.42,-2717,672,-80%,"-$93,508",,,,,GLW
2,D,2022-05-18 16:07:48,2022-05-16,GLW,Bell Michael Alan,"SVP, GM, Optical Comm.",S - Sale+OE,$35.18,-3083,3389,-48%,"-$108,473",,,,,GLW
3,,2022-04-21 16:16:34,2022-04-20,GLW,France Robert P.,"SVP, HR",S - Sale,$35.03,-2190,30000,-7%,"-$76,706",,,,,GLW
4,,2022-04-21 16:15:17,2022-04-20,GLW,Bell Michael Alan,"SVP, GM, Optical Comm.",S - Sale,$35.03,-3355,672,-83%,"-$117,521",,,,,GLW
5,D,2022-04-05 16:06:56,2022-04-01,GLW,Bell Michael Alan,"SVP, GM, Optical Comm.",S - Sale+OE,$36.24,-12529,672,-95%,"-$454,099",,,,,GLW
6,M,2022-03-14 16:22:51,2021-12-27,GLW,Burns Stephanie,Dir,P - Purchase,$37.23,107,56995,0%,"+$3,983",,,,,GLW
7,D,2022-02-22 16:04:03,2022-02-18,GLW,Morse David L,"EVP, Chief Tech. Officer",S - Sale+OE,$42.00,-47,55800,0%,"-$1,974",,,,,GLW
8,DM,2022-02-16 16:12:43,2022-02-14,GLW,Weeks Wendell P,"COB, CEO",S - Sale+OE,$41.65,-174796,653876,-21%,"-$7,280,829",,,,,GLW
9,D,2022-02-04 16:24:08,2022-02-04,GLW,Zhang John Z,"SVP, GM, Display",S - Sale+OE,$42.01,-13320,4655,-74%,"-$559,593",,,,,GLW
10,,2022-01-07 16:38:12,2021-02-01,GLW,Bayne John P Jr,"SVP,GM, Mobile Consumer Elec.",S - Sale,$35.65,-202,0,-100%,"-$7,202",,,,,GLW
11,D,2021-12-15 16:02:11,2021-12-13,GLW,Fang Li,"Pres, GM, International",S - Sale+OE,$37.48,-16866,0,-100%,"-$632,138",,,,,GLW
12,,2021-09-09 15:40:26,2021-09-07,GLW,Kinlin Clark S,Retired Exec. Vice President,S - Sale,$39.40,-15302,59945,-20%,"-$602,831",,,,,GLW
13,DM,2021-09-03 16:04:05,2021-09-01,GLW,Clappin James P,Retired Vice Chair &Strat. Adv,S - Sale+OE,$39.57,-80771,96791,-45%,"-$3,196,491",,,,,GLW
14,D,2021-08-20 16:00:57,2021-08-19,GLW,Curran Martin J,"EVP, Innovation Officer",S - Sale+OE,$40.89,-28419,20327,-58%,"-$1,162,033",,,,,GLW
15,D,2021-08-13 16:05:05,2021-08-11,GLW,McRae Lawrence D,"Vice COB, Corp. Dev. Off",S - Sale+OE,$40.91,-37537,179197,-17%,"-$1,535,796",,,,,GLW
16,D,2021-08-10 16:01:52,2021-08-06,GLW,Steverson Lewis A,"EVP, CLAO",S - Sale+OE,$41.07,-7466,0,-100%,"-$306,630",,,,,GLW
17,D,2021-07-28 16:03:14,2021-07-26,GLW,France Robert P.,"SVP, HR",S - Sale+OE,$41.16,-7764,30000,-21%,"-$319,569",,,,,GLW
18,,2021-06-14 16:10:26,2021-06-14,GLW,Ferguson Roger W. Jr.,Dir,P - Purchase,$42.14,1420,6938,+26%,"+$59,839",,,,,GLW
19,,2021-06-14 16:08:19,2021-06-10,GLW,Morse David L,"EVP, Chief Tech. Officer",S - Sale,$43.03,-5546,55810,-9%,"-$238,644",,,,,GLW
20,,2021-06-04 16:04:29,2021-06-03,GLW,Ferguson Roger W. Jr.,Dir,P - Purchase,$42.50,1410,5518,+34%,"+$59,925",,,,,GLW
21,M,2021-05-27 16:08:41,2021-05-25,GLW,Weeks Wendell P,"COB, CEO",S - Sale,$44.00,-100000,716376,-12%,"-$4,400,071",,,,,GLW
