,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,,2022-01-19 18:58:03,2022-01-18,VCRA,Janzen Howard E,Dir,S - Sale,78.98,-8000,45066,-15%,-631828.0,,,,,VCRA
1,,2022-01-13 17:26:43,2022-01-11,VCRA,Johnson Paul T,"EVP Sales, Services",S - Sale,79.1,-4000,131126,-3%,-316382.0,,,,,VCRA
2,D,2021-12-13 20:12:50,2021-12-13,VCRA,Lang Brent D.,"COB, Pres, CEO",S - Sale+OE,56.95,-9158,445541,-2%,-521592.0,,,,,VCRA
3,,2021-12-10 18:59:13,2021-12-10,VCRA,Duffy Mary Bridget,CHIEF MEDICAL OFFICER,S - Sale,58.36,-734,63457,-1%,-42836.0,,,,,VCRA
4,,2021-12-07 18:54:31,2021-12-06,VCRA,O'Keefe Sharon,Dir,S - Sale,58.65,-3000,44066,-6%,-175950.0,,,,,VCRA
5,D,2021-11-16 19:09:29,2021-11-12,VCRA,Lang Brent D.,"COB, Pres, CEO",S - Sale+OE,57.71,-9158,445541,-2%,-528469.0,,,,,VCRA
6,,2021-11-16 19:08:04,2021-11-12,VCRA,Duffy Mary Bridget,CHIEF MEDICAL OFFICER,S - Sale,57.96,-734,64191,-1%,-42543.0,,,,,VCRA
7,,2021-11-16 19:07:07,2021-11-15,VCRA,Carlen Douglas Alan,GC,S - Sale,56.29,-4000,79598,-5%,-225173.0,,,,,VCRA
8,D,2021-10-13 19:29:53,2021-10-12,VCRA,Lang Brent D.,"COB, Pres, CEO",S - Sale+OE,47.92,-9158,445226,-2%,-438844.0,,,,,VCRA
9,,2021-10-13 19:28:39,2021-10-12,VCRA,Duffy Mary Bridget,CHIEF MEDICAL OFFICER,S - Sale,46.32,-723,64925,-1%,-33489.0,,,,,VCRA
10,,2021-10-05 18:27:59,2021-10-04,VCRA,O'Keefe Sharon,Dir,S - Sale,44.75,-3000,47066,-6%,-134249.0,,,,,VCRA
11,D,2021-09-14 20:04:52,2021-09-13,VCRA,Lang Brent D.,"COB, Pres, CEO",S - Sale+OE,47.34,-23260,445226,-5%,-1101121.0,,,,,VCRA
12,,2021-09-14 20:01:55,2021-09-13,VCRA,Duffy Mary Bridget,CHIEF MEDICAL OFFICER,S - Sale,47.68,-731,65648,-1%,-34854.0,,,,,VCRA
13,D,2021-08-13 19:12:46,2021-08-12,VCRA,Lang Brent D.,"COB, Pres, CEO",S - Sale+OE,45.74,-9158,469328,-2%,-418909.0,,,,,VCRA
14,,2021-08-13 19:03:22,2021-08-12,VCRA,Duffy Mary Bridget,CHIEF MEDICAL OFFICER,S - Sale,44.49,-730,66379,-1%,-32478.0,,,,,VCRA
15,,2021-08-13 19:01:28,2021-08-13,VCRA,Carlen Douglas Alan,GC,S - Sale,46.58,-3916,83326,-4%,-182409.0,,,,,VCRA
16,D,2021-07-14 18:48:22,2021-07-12,VCRA,Lang Brent D.,"COB, Pres, CEO",S - Sale+OE,41.57,-23158,469328,-5%,-962612.0,,,,,VCRA
17,,2021-07-14 18:47:36,2021-07-13,VCRA,Duffy Mary Bridget,CHIEF MEDICAL OFFICER,S - Sale,41.17,-748,67109,-1%,-30795.0,,,,,VCRA
18,,2021-06-25 19:36:01,2021-06-24,VCRA,McMullen John N,Dir,S - Sale,40.0,-7708,20950,-27%,-308320.0,,,,,VCRA
19,,2021-06-15 19:29:20,2021-06-14,VCRA,Spencer Justin,"EVP, CFO",S - Sale,36.73,-6000,124401,-5%,-220352.0,,,,,VCRA
20,D,2021-06-15 19:26:45,2021-06-14,VCRA,Lang Brent D.,"COB, Pres, CEO",S - Sale+OE,36.71,-9158,402921,-2%,-336153.0,,,,,VCRA
21,,2021-06-15 19:24:02,2021-06-11,VCRA,Duffy Mary Bridget,CHIEF MEDICAL OFFICER,S - Sale,37.24,-716,49453,-1%,-26664.0,,,,,VCRA
22,,2021-06-04 19:07:37,2021-06-03,VCRA,Paulus Ronald A,Dir,S - Sale,33.88,-2400,11815,-17%,-81301.0,,,,,VCRA
23,,2021-05-14 19:56:25,2021-05-12,VCRA,Spencer Justin,"EVP, CFO",S - Sale,33.47,-6000,149964,-4%,-200838.0,,,,,VCRA
24,D,2021-05-14 19:54:41,2021-05-12,VCRA,Lang Brent D.,"COB, Pres, CEO",S - Sale+OE,33.41,-23361,459986,-5%,-780548.0,,,,,VCRA
25,,2021-05-14 19:53:09,2021-05-14,VCRA,Carlen Douglas Alan,GC,S - Sale,32.96,-3958,83772,-5%,-130461.0,,,,,VCRA
26,,2021-04-14 20:20:43,2021-04-12,VCRA,Spencer Justin,"EVP, CFO",S - Sale,36.69,-6000,155964,-4%,-220117.0,,,,,VCRA
27,D,2021-04-14 20:16:09,2021-04-12,VCRA,Lang Brent D.,"COB, Pres, CEO",S - Sale+OE,36.68,-9158,474189,-2%,-335893.0,,,,,VCRA
28,,2021-03-15 20:16:11,2021-03-12,VCRA,Spencer Justin,"EVP, CFO",S - Sale,40.65,-5685,161964,-3%,-231105.0,,,,,VCRA
29,D,2021-03-15 20:14:51,2021-03-12,VCRA,Lang Brent D.,"COB, Pres, CEO",S - Sale+OE,40.47,-24158,474189,-5%,-977721.0,,,,,VCRA
30,,2021-03-15 20:12:02,2021-03-12,VCRA,Johnson Paul T,"EVP Sales, Services",S - Sale,40.63,-2000,130516,-2%,-81263.0,,,,,VCRA
31,D,2021-02-16 20:10:17,2021-02-12,VCRA,Lang Brent D.,"COB, Pres, CEO",S - Sale+OE,46.16,-9158,489189,-2%,-422777.0,,,,,VCRA
32,,2021-02-16 19:59:38,2021-02-12,VCRA,Spencer Justin,"EVP, CFO",S - Sale,46.15,-5500,167649,-3%,-253852.0,,,,,VCRA
33,,2021-02-16 19:58:17,2021-02-12,VCRA,Johnson Paul T,"EVP Sales, Services",S - Sale,45.96,-2000,132516,-1%,-91915.0,,,,,VCRA
34,,2021-02-16 19:57:21,2021-02-12,VCRA,Carlen Douglas Alan,GC,S - Sale,45.94,-3953,87730,-4%,-181597.0,,,,,VCRA
35,,2021-01-22 20:03:20,2021-01-20,VCRA,Paulus Ronald A,Dir,S - Sale,44.19,-1600,14215,-10%,-70703.0,,,,,VCRA
36,D,2021-01-22 20:02:12,2021-01-20,VCRA,Duffy Mary Bridget,CHIEF MEDICAL OFFICER,S - Sale+OE,44.68,-7500,64474,-10%,-335080.0,,,,,VCRA
37,,2021-01-14 20:05:00,2021-01-12,VCRA,Spencer Justin,"EVP, CFO",S - Sale,43.59,-6490,173149,-4%,-282871.0,,,,,VCRA
38,D,2021-01-14 20:03:49,2021-01-12,VCRA,Lang Brent D.,"COB, Pres, CEO",S - Sale+OE,43.59,-25158,489189,-5%,-1096630.0,,,,,VCRA
39,D,2021-01-14 20:02:51,2021-01-12,VCRA,Johnson Paul T,"EVP Sales, Services",S - Sale+OE,43.62,-32077,134516,-19%,-1399230.0,,,,,VCRA
40,,2021-01-14 20:01:16,2021-01-12,VCRA,Janzen Howard E,Dir,S - Sale,43.59,-7000,48687,-13%,-305101.0,,,,,VCRA
41,,2020-12-21 20:01:19,2020-12-18,VCRA,O'Keefe Sharon,Dir,S - Sale,41.4,-8000,45687,-15%,-331200.0,,,,,VCRA
42,D,2020-12-03 20:02:48,2020-12-01,VCRA,Lang Brent D.,"COB, Pres, CEO",S - Sale+OE,34.56,-14336,504738,-3%,-495517.0,,,,,VCRA
43,,2020-11-16 20:05:20,2020-11-16,VCRA,Carlen Douglas Alan,General Counsel,S - Sale,32.96,-2709,91275,-3%,-89280.0,,,,,VCRA
44,D,2020-11-16 20:04:01,2020-11-12,VCRA,Lang Brent D.,"COB, Pres, CEO",S - Sale+OE,33.08,-14336,504738,-3%,-474183.0,,,,,VCRA
45,,2020-11-16 20:02:55,2020-11-12,VCRA,Johnson Paul T,"EVP Sales, Services",S - Sale,33.08,-4000,136021,-3%,-132324.0,,,,,VCRA
46,D,2020-10-21 20:03:00,2020-10-20,VCRA,O'Keefe Sharon,Dir,S - Sale+OE,32.92,-5414,53687,-9%,-178225.0,,,,,VCRA
