,X,FilingDate,TradeDate,Ticker,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
0,,2019-09-03 16:09:31,2019-08-30,NEWM,Reed Michael,CEO,P - Purchase,8.78,250000,627361,+66%,2195000.0,,,,,GCI
1,,2019-09-03 16:09:02,2019-08-30,NEWM,Tarica Laurence,Dir,P - Purchase,8.74,30000,133070,+29%,262200.0,,,,,GCI
2,,2019-09-03 16:07:42,2019-08-30,NEWM,Sheehan Kevin M,Dir,P - Purchase,8.76,15000,48070,+45%,131400.0,,,,,GCI
3,,2019-03-01 19:33:29,2019-02-25,NEWM,Davis Kirk A,COO,A - Grant,0.0,62271,209933,+42%,0.0,,,,,GCI
4,,2018-11-09 16:27:56,2018-11-07,NEWM,Tarica Laurence,Dir,P - Purchase,14.48,15000,103070,+17%,217200.0,,,,,GCI
5,,2018-11-08 17:22:36,2018-11-08,NEWM,Davis Kirk A,COO,P - Purchase,14.2,6750,147662,+5%,95850.0,,,,,GCI
6,M,2018-11-08 17:15:51,2018-11-06,NEWM,Freiberg Gregory William,"CFO, CAO",S - Sale,14.24,-85000,86666,-50%,-1210250.0,,,,,GCI
7,M,2018-11-06 18:00:51,2018-11-05,NEWM,Reed Michael,CEO,P - Purchase,14.22,75000,377361,+25%,1066160.0,,,,,GCI
8,,2018-08-14 16:35:02,2018-08-13,NEWM,Reed Michael,CEO,P - Purchase,15.74,32000,302361,+12%,503680.0,,,,,GCI
9,,2018-04-10 17:33:50,2018-04-10,NEWM,Reed Michael,CEO,P - Purchase,16.45,25000,270361,+10%,411250.0,,,,,GCI
10,,2018-03-30 18:54:20,2018-03-28,NEWM,Sheehan Kevin M,Dir,A - Grant,0.0,4336,33070,+15%,0.0,,,,,GCI
11,,2018-03-30 16:18:05,2018-03-28,NEWM,Tarica Laurence,Dir,A - Grant,0.0,4336,88070,+5%,0.0,,,,,GCI
12,,2018-03-30 16:16:30,2018-03-28,NEWM,Janulis Theodore Peter,Dir,A - Grant,0.0,4336,23070,+23%,0.0,,,,,GCI
13,,2018-03-01 16:30:03,2018-02-27,NEWM,Davis Kirk A,COO,A - Grant,0.0,45900,140912,+48%,0.0,,,,,GCI
14,D,2017-11-21 16:32:57,2017-11-20,NEWM,Reed Michael,CEO,F - Tax,16.74,-58159,245361,-19%,-973582.0,,,,,GCI
15,D,2017-11-21 16:32:57,2017-11-20,NEWM,Reed Michael,CEO,M - OptEx,14.37,67751,245361,+38%,973582.0,,,,,GCI
16,D,2017-11-21 16:31:48,2017-11-17,NEWM,Freiberg Gregory William,"CFO, CAO",F - Tax,16.63,-21603,171666,-11%,-359258.0,,,,,GCI
17,D,2017-11-21 16:31:48,2017-11-17,NEWM,Freiberg Gregory William,"CFO, CAO",M - OptEx,14.37,25000,171666,+17%,359250.0,,,,,GCI
18,,2017-08-17 16:30:37,2017-08-16,NEWM,Reed Michael,CEO,P - Purchase,13.6,20000,235769,+9%,272000.0,,,,,GCI
19,,2017-05-08 18:08:26,2017-05-04,NEWM,Tarica Laurence,Dir,A - Grant,0.0,5535,83734,+7%,0.0,0.0,-5.0,,,GCI
20,,2017-05-08 18:06:39,2017-05-04,NEWM,Sheehan Kevin M,Dir,A - Grant,0.0,5535,28734,+24%,0.0,0.0,-5.0,,,GCI
21,,2017-05-08 18:03:00,2017-05-04,NEWM,Janulis Theodore Peter,Dir,A - Grant,0.0,5535,18734,+42%,0.0,0.0,-5.0,,,GCI
22,,2017-05-02 17:53:46,2017-05-01,NEWM,Reed Michael,CEO,P - Purchase,13.25,40000,215769,+23%,530000.0,5.0,1.0,,,GCI
23,,2017-02-24 16:30:24,2017-02-23,NEWM,Tarica Laurence,Dir,P - Purchase,15.15,10000,78199,+15%,151460.0,1.0,-1.0,-4.0,,GCI
24,,2017-02-22 16:30:34,2017-02-20,NEWM,Davis Kirk A,COO,A - Grant,0.0,25173,95012,+36%,0.0,-1.0,1.0,-5.0,,GCI
25,,2016-11-29 16:05:22,2016-11-25,NEWM,Tarica Laurence,Dir,P - Purchase,15.9,10000,68199,+17%,159000.0,1.0,4.0,4.0,,GCI
26,,2016-11-23 16:05:51,2016-11-23,NEWM,Freiberg Gregory William,"CFO, CAO",P - Purchase,16.0,10000,168269,+6%,160000.0,0.0,-2.0,2.0,,GCI
27,,2016-11-23 16:05:26,2016-11-23,NEWM,Reed Michael,CEO,P - Purchase,16.0,10000,175769,+6%,160000.0,0.0,-2.0,2.0,,GCI
28,M,2016-11-08 16:55:41,2016-11-04,NEWM,Freiberg Gregory William,"CFO, CAO",P - Purchase,15.01,85000,158269,+116%,1275835.0,6.0,12.0,6.0,-10.0,GCI
29,,2016-11-04 16:07:46,2016-11-03,NEWM,Reed Michael,CEO,P - Purchase,14.34,50000,165769,+43%,717000.0,4.0,13.0,10.0,-4.0,GCI
30,M,2016-08-29 21:38:53,2016-08-25,NEWM,Cooperman Leon G,10%,P - Purchase,15.42,37300,3782909,+1%,575192.0,2.0,2.0,1.0,0.0,GCI
31,,2016-05-16 16:31:52,2016-05-12,NEWM,Tarica Laurence,Dir,P - Purchase,15.67,15000,58199,+35%,235050.0,0.0,6.0,9.0,6.0,GCI
32,,2016-05-16 16:29:54,2016-05-13,NEWM,Reed Michael,CEO,P - Purchase,15.9,60000,115769,+108%,954000.0,0.0,6.0,9.0,6.0,GCI
33,,2016-05-10 18:27:55,2016-05-10,NEWM,Freiberg Gregory William,"CFO, CAO",P - Purchase,16.1,25000,73269,+52%,402415.0,-1.0,0.0,11.0,-6.0,GCI
34,,2016-04-05 19:40:42,2016-03-23,NEWM,Sheehan Kevin M,Dir,A - Grant,0.0,4664,23199,+25%,0.0,-1.0,0.0,7.0,8.0,GCI
35,,2016-04-05 16:19:04,2016-03-23,NEWM,Tarica Laurence,Dir,A - Grant,0.0,4664,43199,+12%,0.0,-1.0,0.0,7.0,8.0,GCI
36,,2016-04-05 16:18:49,2016-03-23,NEWM,Janulis Theodore Peter,Dir,A - Grant,0.0,4664,13199,+55%,0.0,-1.0,0.0,7.0,8.0,GCI
37,A,2015-12-03 19:11:37,2015-12-01,NEWM,Cooperman Leon G,10%,S - Sale,18.44,-25756,1140026,-2%,-474941.0,4.0,2.0,3.0,-3.0,GCI
38,,2015-12-03 16:58:33,2015-12-01,NEWM,Cooperman Leon G,10%,S - Sale,18.44,-1165782,4935635,-19%,-21497020.0,4.0,2.0,3.0,-3.0,GCI
39,,2015-08-31 17:29:56,2015-08-27,NEWM,Cooperman Leon G,10%,P - Purchase,15.25,77000,4761391,+2%,1174250.0,1.0,1.0,0.0,7.0,GCI
40,,2015-08-26 15:32:19,2015-08-24,NEWM,Cooperman Leon G,10%,P - Purchase,14.64,15100,4734391,0%,221064.0,5.0,5.0,5.0,13.0,GCI
41,M,2015-08-13 16:32:41,2015-08-11,NEWM,Cooperman Leon G,10%,P - Purchase,15.29,40200,4681791,+1%,614700.0,1.0,1.0,1.0,-2.0,GCI
42,M,2015-08-10 18:27:18,2015-08-06,NEWM,Cooperman Leon G,10%,P - Purchase,15.39,59667,4629091,+1%,918255.0,0.0,0.0,-1.0,-1.0,GCI
43,,2015-08-10 17:49:44,2015-08-06,NEWM,Freiberg Gregory William,"CFO, CAO",P - Purchase,15.88,12500,48269,+35%,198500.0,0.0,0.0,-1.0,-1.0,GCI
44,,2015-08-07 16:36:35,2015-08-05,NEWM,Tarica Laurence,Dir,P - Purchase,16.31,15000,38535,+64%,244610.0,1.0,0.0,-3.0,4.0,GCI
45,,2015-08-06 17:03:13,2015-08-06,NEWM,Sheehan Kevin M,Dir,P - Purchase,15.48,10000,18535,+117%,154800.0,-1.0,-1.0,-3.0,5.0,GCI
46,,2015-08-06 17:02:34,2015-08-05,NEWM,Reed Michael,CEO,P - Purchase,16.06,20000,55769,+56%,321200.0,-1.0,-1.0,-3.0,5.0,GCI
47,M,2015-08-05 17:35:46,2015-08-03,NEWM,Cooperman Leon G,10%,P - Purchase,15.75,131925,4769424,+3%,2077824.0,-2.0,-3.0,-4.0,5.0,GCI
48,,2015-07-29 21:42:29,2015-07-27,NEWM,Cooperman Leon G,10%,P - Purchase,17.25,7759,4637499,0%,133843.0,7.0,-6.0,-9.0,2.0,GCI
49,M,2015-07-08 17:32:49,2015-07-06,NEWM,Cooperman Leon G,10%,P - Purchase,17.01,120623,4629740,+3%,2051916.0,1.0,7.0,-4.0,17.0,GCI
